id,sentence,sense_key,targets
d0000.s1566.t0000,"Det betyr at partiet [TGT] ligger [TGT] an til en økning fra 2007-valget på hele 6,8 prosent .","['20190', '20189', '20104', '8547', '8548', '20118', '20116']",[3]
d0000.s1567.t0000,"- Jeg har intet [TGT] ønske [TGT] om å forby dataspill , sier han .","['4428', '53128']",[0]
d0000.s1569.t0000,"[TGT] Tid [TGT] til underholdning ble det naturligvis , før toget satte seg i bevegelse frem til Grand Hotel .","['4592', '26204', '3466', '759', '4031', '3956', '29529', '3506', '26135', '4032', '3670', '757', '758']",[5]
d0000.s1569.t0003,"Tid til underholdning ble det naturligvis , før toget satte seg i [TGT] bevegelse [TGT] frem til Grand Hotel .","['41726', '41122', '146', '824', '1713', '840', '8086']",[5]
d0000.s1570.t0000,"Alvheim [TGT] ledet [TGT] sosialkomitéen også i forrige periode , mens Jensen var menig medlem av finanskomitéen .","['7962', '18475', '8689', '18474', '19961']",[0]
d0000.s1570.t0002,"Alvheim ledet sosialkomitéen også i forrige [TGT] periode [TGT] , mens Jensen var menig medlem av finanskomitéen .","['3477', '11723', '757']",[2]
d0000.s1570.t0004,"Alvheim ledet sosialkomitéen også i forrige periode , mens Jensen var menig [TGT] medlem [TGT] av finanskomitéen .",['47736'],[0]
d0000.s1571.t0000,Jeg tror at vi skal være oppmerksomme på den problemstillingen som har vært [TGT] reist [TGT] fra enkelte om forholdet mellom de fornybare kraftkilder og gasskraft .,"['61212', '20318', '54291', '7869', '31272', '61221', '19721', '18906', '8621']",[0]
d0000.s1573.t0001,Og pillen [TGT] ble [TGT] ytterligere sukret ved at partiets andre nestformann John Alvheim får fortsette som leder av sosialkomitéen med de politiske markeringsmuligheter det gir .,"['8533', '18608', '18609', '25210', '7575', '18221', '18724', '850']",[4]
d0000.s1573.t0004,Og pillen ble ytterligere sukret ved at partiets andre nestformann John Alvheim får [TGT] fortsette [TGT] som leder av sosialkomitéen med de politiske markeringsmuligheter det gir .,"['41854', '31572', '7805', '7348', '7880']",[2]
d0000.s1573.t0005,Og pillen ble ytterligere sukret ved at partiets andre nestformann John Alvheim får fortsette som [TGT] leder [TGT] av sosialkomitéen med de politiske markeringsmuligheter det gir .,"['8744', '47489', '46685', '24751', '46657']",[4]
d0000.s1573.t0006,Og pillen ble ytterligere sukret ved at partiets andre nestformann John Alvheim får fortsette som leder av sosialkomitéen med de [TGT] politiske [TGT] markeringsmuligheter det gir .,['5461'],[0]
d0000.s1573.t0007,Og pillen ble ytterligere sukret ved at partiets andre nestformann John Alvheim får fortsette som leder av sosialkomitéen med de politiske [TGT] markeringsmuligheter [TGT] det gir .,['27694'],[0]
d0000.s1573.t0008,Og pillen ble ytterligere sukret ved at partiets andre nestformann John Alvheim får fortsette som leder av sosialkomitéen med de politiske markeringsmuligheter det [TGT] gir [TGT] .,"['31581', '19425', '43884', '31949', '18834', '18835', '7925', '43883']",[6]
d0000.s1574.t0000,Den viktigste premissen for meg er at vi ikke bør ta den i [TGT] bruk [TGT] til kraftproduksjon før vi har en teknologi på plass som fjerner de mest forurensende utslippene .,"['63921', '6852', '42550', '50185', '16029']",[4]
d0000.s1574.t0001,Den viktigste premissen for meg er at vi ikke bør ta den i bruk til kraftproduksjon før vi har en [TGT] teknologi [TGT] på plass som fjerner de mest forurensende utslippene .,['3321'],[0]
d0000.s1574.t0002,Den viktigste premissen for meg er at vi ikke bør ta den i bruk til kraftproduksjon før vi har en teknologi på plass som fjerner de mest forurensende [TGT] utslippene [TGT] .,"['24306', '30420', '24133']",[0]
d0000.s1575.t0000,Men jeg er ikke [TGT] redd [TGT] for å ta diskusjoner eller si unnskyld hvis jeg går for langt .,"['5715', '5758', '15734']",[2]
d0000.s1575.t0001,Men jeg er ikke redd for å ta [TGT] diskusjoner [TGT] eller si unnskyld hvis jeg går for langt .,['42292'],[0]
d0000.s1576.t0000,Gjevjon mener at det er Kulturrådets oppgave å lage og håndheve [TGT] ordninger [TGT] som sørger for at flere midler går direkte til kunstnerne i stedet for til andre virksomheter i kunstfeltet .,['14753'],[0]
d0000.s1576.t0001,Gjevjon mener at det er Kulturrådets oppgave å lage og håndheve ordninger som sørger for at flere [TGT] midler [TGT] går direkte til kunstnerne i stedet for til andre virksomheter i kunstfeltet .,"['16479', '21833', '9138']",[1]
d0000.s1578.t0000,"Hun halvt [TGT] sitter [TGT] , halvt ligger i sovesofaen i stua i Brooklyn .","['8540', '20120', '20105', '20106', '20098', '20107', '8536']",[3]
d0000.s1578.t0001,"Hun halvt sitter , halvt [TGT] ligger [TGT] i sovesofaen i stua i Brooklyn .","['20116', '20118', '20104', '8547', '20189', '20190', '8548']",[2]
d0000.s1578.t0002,"Hun halvt sitter , halvt ligger i sovesofaen i [TGT] stua [TGT] i Brooklyn .","['4284', '25517', '25703', '25535']",[3]
d0000.s1579.t0000,Det er ikke så [TGT] lett [TGT] .,"['15298', '5392', '14187', '14172', '6165', '5391']",[5]
d0000.s1580.t0000,"De har [TGT] opplevd [TGT] noe ikke alle unger opplever i den alderen , heldigvis .","['32696', '32564']",[0]
d0000.s1580.t0001,"De har opplevd noe ikke alle unger opplever i den [TGT] alderen [TGT] , heldigvis .","['3519', '12118', '3518']",[2]
d0000.s1582.t0000,Etter en [TGT] tid [TGT] fikk han tilsendt en pakke fra VG .,"['758', '3466', '757', '3670', '3956', '26135', '26204', '759', '29529', '4592', '3506', '4032', '4031']",[2]
d0000.s1584.t0000,"[TGT] Turen [TGT] til Colombia hadde gitt ham en alvorlig infeksjon , og han endte i isolat på Ullevål sykehus .","['25754', '42631', '53454', '17194', '8279', '8172', '16611', '16047', '29811', '54000', '54018', '29810', '29809', '4006']",[1]
d0000.s1584.t0001,"Turen til Colombia hadde gitt ham en [TGT] alvorlig [TGT] infeksjon , og han endte i isolat på Ullevål sykehus .","['14954', '14145', '5512']",[2]
d0000.s1584.t0002,"Turen til Colombia hadde gitt ham en alvorlig infeksjon , og han endte i isolat på Ullevål [TGT] sykehus [TGT] .",['59778'],[0]
d0000.s1585.t0000,Målet må være å [TGT] skape [TGT] en stabil grunnøkonomi for kunstnere og utøvere .,"['7618', '7637', '18434', '31863', '43090', '831', '7636']",[5]
d0000.s1585.t0001,Målet må være å skape en stabil [TGT] grunnøkonomi [TGT] for kunstnere og utøvere .,['16038'],[0]
d0000.s1588.t0000,"De har også knyttet til seg en tidligere prostituert som konsulent og hatt mange [TGT] møter [TGT] med gateprostituerte , der de fleste skal ha vært positive til prosjektet .","['30463', '60868', '53622', '7102', '17176']",[0]
d0000.s1588.t0001,"De har også knyttet til seg en tidligere prostituert som konsulent og hatt mange møter med gateprostituerte , der de fleste skal ha vært [TGT] positive [TGT] til prosjektet .","['14924', '6317', '15013']",[1]
d0000.s1589.t0001,Skal vi samarbeide med dem forventer vi [TGT] innflytelse [TGT] .,"['13455', '15303']",[1]
d0000.s1590.t0000,- Hvordan vil du [TGT] forklare [TGT] tittelen « Min kamp ?,['43505'],[0]
d0000.s1592.t0000,Slik [TGT] skifter [TGT] du dekk |,"['30693', '7941', '17508', '32225', '7577', '7254', '20323', '31178', '7253', '7252', '7818']",[1]
d0000.s1592.t0001,Slik skifter du [TGT] dekk [TGT] |,"['2758', '2762', '11537', '8804']",[3]
d0000.s1593.t0000,Paul Hansen har både god [TGT] stemme [TGT] og haugesundsdialekten inne .,"['47738', '39974', '16228', '42309', '15337']",[2]
d0000.s1595.t0000,[TGT] Koster [TGT] nesten ingenting |,"['52409', '4796']",[0]
d0000.s1596.t0000,"- Men det er vel en viss forskjell på innholdet i Donald Duck og på suggererende [TGT] voldelige [TGT] dataspill av typen Modern Warfare , der du selv skal simulere at du deltar i krig ?","['14144', '6037']",[1]
d0000.s1596.t0002,"- Men det er vel en viss forskjell på innholdet i Donald Duck og på suggererende voldelige dataspill av typen Modern Warfare , der du selv skal simulere at du deltar i [TGT] krig [TGT] ?","['61142', '61141', '60718', '8230']",[1]
d0000.s1597.t0000,Sjansen er stor for at hun bare har seks måneder igjen å [TGT] leve [TGT] .,"['8321', '8324', '32105', '32505', '20100']",[0]
d0000.s1598.t0000,Ingen var [TGT] fornøyd [TGT] .,['14637'],[0]
d0000.s1600.t0000,- Men de perfekte [TGT] kostymene [TGT] er ikke bare vakre .,"['34357', '909']",[0]
d0000.s1600.t0001,- Men de perfekte kostymene er ikke bare [TGT] vakre [TGT] .,"['15239', '5383']",[0]
d0000.s1602.t0000,"Men at [TGT] artister [TGT] har et spesielt ansvar , syntes hun ikke .","['57710', '46667', '46863', '57838']",[3]
d0000.s1602.t0001,"Men at artister har et [TGT] spesielt [TGT] ansvar , syntes hun ikke .","['15883', '5959']",[0]
d0000.s1602.t0002,"Men at artister har et spesielt [TGT] ansvar [TGT] , syntes hun ikke .",['29403'],[0]
d0000.s1602.t0003,"Men at artister har et spesielt ansvar , [TGT] syntes [TGT] hun ikke .","['19963', '8328', '20003']",[2]
d0000.s1603.t0000,Han har kanskje ikke fått med seg at en amerikansk [TGT] journalist [TGT] skrev at han « har personlighet på linje med en pappeske » .,['47476'],[0]
d0000.s1605.t0000,"- Skal vi [TGT] kjøre [TGT] opp på et fjell , så du får sett Haugesund skikkelig ?","['7566', '19486', '31174']",[1]
d0000.s1606.t0000,LO-leder Roar Flaathen ser på KrF som en naturlig [TGT] samarbeids [TGT] partner i kampen mot privatisering .,"['28466', '28467']",[0]
d0000.s1606.t0001,LO-leder Roar Flaathen ser på KrF som en naturlig samarbeids partner i kampen mot [TGT] privatisering [TGT] .,['7002'],[0]
d0000.s1611.t0000,"Det finnes noen [TGT] etiske [TGT] grenser , og det er en vanskelig balanse .",['6193'],[0]
d0000.s1613.t0000,- De [TGT] første [TGT] ti minuttene hver kveld er eksplosive .,['6447'],[0]
d0000.s1613.t0001,- De første ti [TGT] minuttene [TGT] hver kveld er eksplosive .,['12534'],[0]
d0000.s1613.t0002,- De første ti minuttene hver [TGT] kveld [TGT] er eksplosive .,"['12536', '12556']",[0]
d0000.s1614.t0000,"- I dag går mye av [TGT] midlene [TGT] fra Norsk Kulturråd til visningssteder , tekstutvikling og kunstkritikk .","['21833', '9138', '16479']",[0]
d0000.s1614.t0001,"- I dag går mye av midlene fra Norsk Kulturråd til visningssteder , [TGT] tekstutvikling [TGT] og kunstkritikk .",['16023'],[0]
d0000.s1615.t0000,I andre [TGT] periode [TGT] vises NHL-sjefen Gary Bettman på storskjermen .,"['11723', '757', '3477']",[0]
d0000.s1616.t0000,"I [TGT] tillegg [TGT] har FN-organet UNRWA ansvaret for 3,8 millioner palestinske flyktninger .","['29328', '40167']",[0]
d0000.s1616.t0002,"I tillegg har FN-organet UNRWA [TGT] ansvaret [TGT] for 3,8 millioner palestinske flyktninger .",['29403'],[0]
d0000.s1616.t0003,"I tillegg har FN-organet UNRWA ansvaret for 3,8 [TGT] millioner [TGT] palestinske flyktninger .","['4975', '26159']",[1]
d0000.s1616.t0004,"I tillegg har FN-organet UNRWA ansvaret for 3,8 millioner palestinske [TGT] flyktninger [TGT] .","['47200', '47196']",[1]
d0000.s1617.t0000,"Det er ikke bare et spørsmål om vilkårene , jeg tror faktisk vi kan være enige et godt [TGT] stykke [TGT] på vei når det gjelder dem .","['23603', '8805', '8822', '47631', '434', '25989', '22114', '2816', '2444', '40810', '2443', '34208', '22115', '433']",[0]
d0000.s1618.t0000,"De er tilfreds med hockeyen , men mange av dem er skuffa fordi hjemmefavoritten Daniel Alfredssons [TGT] lag [TGT] ikke vant .","['2388', '1132', '764', '453', '50334', '244', '1143', '1205', '56', '17102', '10601']",[6]
d0000.s1618.t0001,"De er tilfreds med hockeyen , men mange av dem er skuffa fordi hjemmefavoritten Daniel Alfredssons lag ikke [TGT] vant [TGT] .","['18180', '18628', '20076', '18627']",[0]
d0000.s1619.t0000,"De fleste av dem følger nok [TGT] kampene [TGT] på tv , sier Anderson .","['53647', '60971', '29599', '6844', '29090']",[1]
d0000.s1620.t0000,"Det representanten Djupedal reiser når det gjelder forholdet til et [TGT] program [TGT] og en programforpliktelse , er imidlertid en politisk prinsipielt viktig problemstilling .","['16554', '40789', '40788', '9696', '61062', '52939']",[5]
d0000.s1621.t0001,- Men Høyesterett frifant Boot Boys-medlem Terje Sjølie for hans antisemittiske uttalelser i 2002 - [TGT] viser [TGT] ikke det at kommisjonens tanker hadde fått gjennomslag ?,"['7968', '31550', '18908', '8689', '54362', '43826']",[0]
d0000.s1621.t0002,- Men Høyesterett frifant Boot Boys-medlem Terje Sjølie for hans antisemittiske uttalelser i 2002 - viser ikke det at [TGT] kommisjonens [TGT] tanker hadde fått gjennomslag ?,"['16186', '1021', '60270']",[1]
d0000.s1622.t0000,Solberg Behn fikk den [TGT] hyggelige [TGT] beskjeden kort tid etter at barnebarnet Leah Isadora var født .,['15460'],[0]
d0000.s1622.t0002,Solberg Behn fikk den hyggelige beskjeden [TGT] kort [TGT] tid etter at barnebarnet Leah Isadora var født .,"['6276', '26101', '12040']",[0]
d0000.s1622.t0003,Solberg Behn fikk den hyggelige beskjeden kort [TGT] tid [TGT] etter at barnebarnet Leah Isadora var født .,"['4032', '4592', '759', '757', '3956', '3466', '3670', '29529', '26204', '3506', '26135', '4031', '758']",[3]
d0000.s1622.t0005,Solberg Behn fikk den hyggelige beskjeden kort tid etter at barnebarnet Leah Isadora var [TGT] født [TGT] .,"['7594', '19196', '7877']",[1]
d0000.s1623.t0002,Både Bondevik og Hagen fastslo nok en gang at en trepartiregjering fra tid til annen vil [TGT] finne [TGT] det naturlig å søke støtte for sine forslag i Ap. eller endog SV .,"['32654', '44170', '44113', '31927', '18731', '54295', '20003', '18830']",[6]
d0000.s1623.t0004,Både Bondevik og Hagen fastslo nok en gang at en trepartiregjering fra tid til annen vil finne det naturlig å søke [TGT] støtte [TGT] for sine forslag i Ap. eller endog SV .,"['8835', '40843', '11571', '40857', '40858', '16270', '52458', '26900', '16272', '40160']",[8]
d0000.s1623.t0005,Både Bondevik og Hagen fastslo nok en gang at en trepartiregjering fra tid til annen vil finne det naturlig å søke støtte for sine [TGT] forslag [TGT] i Ap. eller endog SV .,"['27051', '16698']",[1]
d0000.s1626.t0000,"Vi har et intellekt vi behandler alle medier med , som vi [TGT] forstår [TGT] kognitivt og oversetter via en slags moral .","['19998', '18344', '32532']",[0]
d0000.s1626.t0001,"Vi har et intellekt vi behandler alle medier med , som vi forstår kognitivt og oversetter via en [TGT] slags [TGT] moral .",['762'],[0]
d0000.s1627.t0000,"- I prinsippet [TGT] koster [TGT] det jo ingenting , for disse menneskene får jo bare tilbud om stillinger som de allerede lønnes i i dag .","['52409', '4796']",[0]
d0000.s1627.t0001,"- I prinsippet koster det jo ingenting , for disse menneskene får jo bare [TGT] tilbud [TGT] om stillinger som de allerede lønnes i i dag .","['40029', '48785', '52818', '53938', '15338', '15339', '40027', '29999']",[2]
d0000.s1628.t0002,Men Ap-sekretæren frykter for eldreløftet dersom høyrepartiene overtar [TGT] makten [TGT] .,"['27674', '30328', '49987', '24913', '1719', '36995']",[0]
d0000.s1630.t0000,Jeg [TGT] følte [TGT] ikke at jeg bar på noe spesielt .,"['44181', '8340', '19153', '18253']",[0]
d0000.s1635.t0000,Det er jo viktige [TGT] ting [TGT] .,"['846', '873', '22118', '1116', '58776', '1117']",[0]
d0000.s1636.t0000,Det er slitsomt med [TGT] morsomme [TGT] menn .,['6435'],[0]
d0000.s1639.t0000,Det har også en [TGT] enorm [TGT] moralsk betydning hva kirken mener .,['14965'],[0]
d0000.s1640.t0000,Dekkmester Tommy Sharif tar jobben med å vise Dagbladets utsendte damer hvordan man [TGT] skifter [TGT] dekk på den firhjulte .,"['20323', '7577', '30693', '31178', '7253', '7254', '17508', '7941', '32225', '7252', '7818']",[7]
d0000.s1640.t0001,Dekkmester Tommy Sharif tar jobben med å vise Dagbladets utsendte damer hvordan man skifter [TGT] dekk [TGT] på den firhjulte .,"['2758', '2762', '8804', '11537']",[2]
d0000.s1641.t0000,De parlamentariske [TGT] ledere [TGT] på Stortinget ble mandag kveld enige om hvilke partier som skal ha ledelsen for de forskjellige komitéene .,"['8744', '46657', '46685', '47489', '24751']",[1]
d0000.s1641.t0001,De parlamentariske ledere på Stortinget [TGT] ble [TGT] mandag kveld enige om hvilke partier som skal ha ledelsen for de forskjellige komitéene .,"['8533', '18609', '18724', '18608', '850', '18221', '7575', '25210']",[4]
d0000.s1641.t0002,De parlamentariske ledere på Stortinget ble [TGT] mandag [TGT] kveld enige om hvilke partier som skal ha ledelsen for de forskjellige komitéene .,['12155'],[0]
d0000.s1641.t0003,De parlamentariske ledere på Stortinget ble mandag [TGT] kveld [TGT] enige om hvilke partier som skal ha ledelsen for de forskjellige komitéene .,"['12556', '12536']",[1]
d0000.s1641.t0004,De parlamentariske ledere på Stortinget ble mandag kveld [TGT] enige [TGT] om hvilke partier som skal ha ledelsen for de forskjellige komitéene .,['14632'],[0]
d0000.s1641.t0006,De parlamentariske ledere på Stortinget ble mandag kveld enige om hvilke partier som skal ha [TGT] ledelsen [TGT] for de forskjellige komitéene .,"['6929', '1403', '109']",[0]
d0000.s1641.t0007,De parlamentariske ledere på Stortinget ble mandag kveld enige om hvilke partier som skal ha ledelsen for de [TGT] forskjellige [TGT] komitéene .,"['5195', '15352', '5404']",[0]
d0000.s1643.t0000,"- Det er jo litt merkelig at mens kommunen på [TGT] grunn [TGT] av en vanskelig situasjon må kutte i bevilgningene til drift av skoler , er vi forpliktet til å øke støtten til Trøndelag Teater , symfoniorkesteret og Olavsfestdagene .","['7180', '63106', '22817', '2586']",[0]
d0000.s1643.t0001,"- Det er jo litt merkelig at mens kommunen på grunn av en [TGT] vanskelig [TGT] situasjon må kutte i bevilgningene til drift av skoler , er vi forpliktet til å øke støtten til Trøndelag Teater , symfoniorkesteret og Olavsfestdagene .","['5373', '5559', '14171', '28242']",[0]
d0000.s1643.t0002,"- Det er jo litt merkelig at mens kommunen på grunn av en vanskelig [TGT] situasjon [TGT] må kutte i bevilgningene til drift av skoler , er vi forpliktet til å øke støtten til Trøndelag Teater , symfoniorkesteret og Olavsfestdagene .","['845', '41982']",[0]
d0000.s1643.t0004,"- Det er jo litt merkelig at mens kommunen på grunn av en vanskelig situasjon må kutte i bevilgningene til drift av skoler , er vi forpliktet til å [TGT] øke [TGT] støtten til Trøndelag Teater , symfoniorkesteret og Olavsfestdagene .","['17666', '17673', '17738', '17759']",[3]
d0000.s1643.t0005,"- Det er jo litt merkelig at mens kommunen på grunn av en vanskelig situasjon må kutte i bevilgningene til drift av skoler , er vi forpliktet til å øke [TGT] støtten [TGT] til Trøndelag Teater , symfoniorkesteret og Olavsfestdagene .","['16272', '40858', '11571', '8835', '40843', '16270', '40160', '52458', '26900', '40857']",[8]
d0000.s1645.t0000,"Latindansen er råere , der har grensene [TGT] flyttet [TGT] seg og kjolene blitt stadig mindre .","['7886', '31427', '20321']",[1]
d0000.s1645.t0001,"Latindansen er råere , der har grensene flyttet seg og [TGT] kjolene [TGT] blitt stadig mindre .","['34360', '21123']",[1]
d0000.s1646.t0000,- Selv [TGT] kjører [TGT] jeg faktisk med piggdekk .,"['7566', '31174', '19486']",[2]
d0000.s1648.t0002,"Med en 20 prosent stilling har jeg 4000 kr utbetalt i [TGT] måneden [TGT] , du kan jo tenke deg selv hvor langt det rekker , sier hjelpepleieren .","['12532', '3612']",[1]
d0000.s1650.t0000,"Så [TGT] hyggelig [TGT] , da .",['15460'],[0]
d0000.s1654.t0000,Det er ydmykende for [TGT] kvinnene [TGT] at de skal settes opp foran et publikum med velstående borgere .,['46643'],[0]
d0000.s1654.t0001,Det er ydmykende for kvinnene at de skal [TGT] settes [TGT] opp foran et publikum med velstående borgere .,"['8591', '31297', '31298', '18460', '31299', '31310', '43384', '31534', '7798', '44120', '20154', '31091']",[4]
d0000.s1655.t0000,"- Jeg [TGT] tenker [TGT] aldri på at jeg har på meg burka , men på hva jeg kan utrette .","['32543', '44112', '20003', '7634', '16533', '8338']",[5]
d0000.s1657.t0000,Det er i slike [TGT] situasjoner [TGT] du tenker over hvem du virkelig vil ha ved din side .,"['41982', '845']",[1]
d0000.s1657.t0001,Det er i slike situasjoner du [TGT] tenker [TGT] over hvem du virkelig vil ha ved din side .,"['32543', '7634', '44112', '20003', '16533', '8338']",[3]
d0000.s1657.t0002,Det er i slike situasjoner du tenker over hvem du [TGT] virkelig [TGT] vil ha ved din side .,"['5630', '15039', '15487', '5627']",[1]
d0000.s1658.t0000,"I Kofi Annan , som ble [TGT] valgt [TGT] til generalsekretær for snart fem år siden , har FN fått en uvanlig engasjert leder som har satt sterkt preg på verdensorganisasjonen og dens fokus .","['19209', '43978']",[1]
d0000.s1658.t0001,"I Kofi Annan , som ble valgt til [TGT] generalsekretær [TGT] for snart fem år siden , har FN fått en uvanlig engasjert leder som har satt sterkt preg på verdensorganisasjonen og dens fokus .",['57558'],[0]
d0000.s1658.t0002,"I Kofi Annan , som ble valgt til generalsekretær for snart fem [TGT] år [TGT] siden , har FN fått en uvanlig engasjert leder som har satt sterkt preg på verdensorganisasjonen og dens fokus .","['3698', '3511', '3495']",[1]
d0000.s1658.t0004,"I Kofi Annan , som ble valgt til generalsekretær for snart fem år siden , har FN fått en uvanlig engasjert [TGT] leder [TGT] som har satt sterkt preg på verdensorganisasjonen og dens fokus .","['8744', '46657', '47489', '46685', '24751']",[1]
d0000.s1658.t0005,"I Kofi Annan , som ble valgt til generalsekretær for snart fem år siden , har FN fått en uvanlig engasjert leder som har satt [TGT] sterkt [TGT] preg på verdensorganisasjonen og dens fokus .","['15635', '5699', '5701', '5549', '15021', '15274', '5702', '27004', '5700', '26955', '15634']",[4]
d0000.s1659.t0000,Filmen [TGT] bygger [TGT] på en tekst om tilgivelse .,"['18528', '18544']",[1]
d0000.s1659.t0001,Filmen bygger på en [TGT] tekst [TGT] om tilgivelse .,"['112', '1452', '1453', '1460']",[0]
d0000.s1661.t0000,"Det er etter Regjeringens [TGT] oppfatning [TGT] et langsiktig valg som en må ta , knyttet til bruken av denne energikilden .","['14751', '5221', '13480']",[0]
d0000.s1662.t0000,I det [TGT] lå [TGT] en gest som langt på vei tilfredsstilte Fr.p.s sårede forfengelighet .,"['20190', '8547', '20189', '20116', '8548', '20104', '20118']",[1]
d0000.s1662.t0002,I det lå en gest som langt på [TGT] vei [TGT] tilfredsstilte Fr.p.s sårede forfengelighet .,"['14841', '23599', '37725', '25867', '14852', '38011', '24014']",[3]
d0000.s1663.t0000,- Det [TGT] virker [TGT] som om finansieringen kommer fra svært høyreorienterte pengesekker .,"['7303', '28637', '8580', '19964', '8328']",[4]
d0000.s1665.t0000,"Tonje Gjevjon , styreleder i Boa ( Bildekunstnerne i Oslo og Akershus ) , mener at koplingen mellom dårlig [TGT] økonomi [TGT] og lefling med økonomisk kriminalitet blant kunstnere er overdrevet .","['29178', '26263', '9913', '11781', '4805', '52393', '40294', '16038', '42339']",[7]
d0000.s1665.t0001,"Tonje Gjevjon , styreleder i Boa ( Bildekunstnerne i Oslo og Akershus ) , mener at koplingen mellom dårlig økonomi og lefling med [TGT] økonomisk [TGT] kriminalitet blant kunstnere er overdrevet .","['5678', '5679']",[0]
d0000.s1666.t0000,"Så lenge jeg kan [TGT] huske [TGT] , har mennene i Afghanistan vært allmektige , legger hun til .","['52073', '32666', '43644', '20007']",[3]
d0000.s1667.t0002,"I galla og utsøkte festantrekk [TGT] kom [TGT] de til bryllupsmiddagen , kongelige , presidenter , familiemedlemmer , venner og representanter for regjering , storting og viktige norske institusjoner .","['31131', '18672', '18195', '31232', '18194', '18734', '7563', '18193', '18192']",[6]
d0000.s1667.t0004,"I galla og utsøkte festantrekk kom de til bryllupsmiddagen , [TGT] kongelige [TGT] , presidenter , familiemedlemmer , venner og representanter for regjering , storting og viktige norske institusjoner .","['5535', '14917', '15412']",[0]
d0000.s1667.t0005,"I galla og utsøkte festantrekk kom de til bryllupsmiddagen , kongelige , [TGT] presidenter [TGT] , familiemedlemmer , venner og representanter for regjering , storting og viktige norske institusjoner .","['62179', '57562', '62794']",[2]
d0000.s1667.t0009,"I galla og utsøkte festantrekk kom de til bryllupsmiddagen , kongelige , presidenter , familiemedlemmer , venner og representanter for [TGT] regjering [TGT] , storting og viktige norske institusjoner .",['1408'],[0]
d0000.s1667.t0011,"I galla og utsøkte festantrekk kom de til bryllupsmiddagen , kongelige , presidenter , familiemedlemmer , venner og representanter for regjering , storting og [TGT] viktige [TGT] norske institusjoner .",['5386'],[0]
d0000.s1667.t0012,"I galla og utsøkte festantrekk kom de til bryllupsmiddagen , kongelige , presidenter , familiemedlemmer , venner og representanter for regjering , storting og viktige [TGT] norske [TGT] institusjoner .","['13203', '27844']",[1]
d0000.s1669.t0001,Dronning Sonja er mektig imponert over beredskapen Verdens Helseorganisasjon ( WHO ) har for [TGT] fugleinflunsaen [TGT] .,['53396'],[0]
d0000.s1670.t0000,"- Bildene fra [TGT] faren [TGT] din er veldig sterke , var det greit for resten av familien å bruke dem ?","['56816', '47658', '36761', '56525']",[3]
d0000.s1670.t0001,"- Bildene fra faren din er veldig sterke , var det greit for [TGT] resten [TGT] av familien å bruke dem ?","['496', '38459', '12541', '26177', '590']",[4]
d0000.s1675.t0000,En ny grunnlov vil etter demonstrantenes [TGT] ønske [TGT] skape rom for direkte demokrati ved å gi velgere mulighet til å delta i folkeavstemninger .,"['53128', '4428']",[1]
d0000.s1675.t0001,En ny grunnlov vil etter demonstrantenes ønske [TGT] skape [TGT] rom for direkte demokrati ved å gi velgere mulighet til å delta i folkeavstemninger .,"['31863', '7636', '7637', '831', '7618', '43090', '18434']",[5]
d0000.s1675.t0003,En ny grunnlov vil etter demonstrantenes ønske skape rom for direkte demokrati ved å gi [TGT] velgere [TGT] mulighet til å delta i folkeavstemninger .,['46847'],[0]
d0000.s1678.t0000,Nå [TGT] håper [TGT] Flåthen på å utvide samarbeidet ytterligere - på én betingelse :,['44126'],[0]
d0000.s1679.t0000,Og hvor aldersgrensen går for å [TGT] bestemme [TGT] over eget liv og helse .,"['19310', '44174', '7887', '7881', '19208']",[4]
d0000.s1679.t0001,Og hvor aldersgrensen går for å bestemme over eget [TGT] liv [TGT] og helse .,"['383', '17046', '46839', '14484', '26960', '374', '3737', '27716', '3738', '16085', '26365', '22674']",[7]
d0000.s1682.t0000,Vi [TGT] hører [TGT] stemmen hans mens han går ut på isen der oppe på skjermen :,"['8343', '20037']",[1]
d0000.s1682.t0001,Vi hører [TGT] stemmen [TGT] hans mens han går ut på isen der oppe på skjermen :,"['47738', '39974', '15337', '42309', '16228']",[4]
d0000.s1682.t0002,Vi hører stemmen hans mens han går ut på [TGT] isen [TGT] der oppe på skjermen :,"['2390', '50980', '38282', '58952']",[2]
d0000.s1686.t0000,Egne [TGT] ordninger [TGT] for kraftkrevende industri som konkurrerer på globale markeder .,['14753'],[0]
d0000.s1686.t0003,Egne ordninger for kraftkrevende industri som konkurrerer på globale [TGT] markeder [TGT] .,"['41495', '4475', '22769']",[1]
d0000.s1688.t0000,"Når jeg har ønsket noe , ikke fått det til , [TGT] kjempet [TGT] for det , og så kommer det !","['19622', '19342', '32217']",[1]
d0000.s1689.t0000,"- Denne har [TGT] kostet [TGT] meg ti tusen kroner , sier hun om den røde kjolen hun håper å få danse tango i før programmet er over .","['52409', '4796']",[0]
d0000.s1689.t0002,"- Denne har kostet meg ti tusen [TGT] kroner [TGT] , sier hun om den røde kjolen hun håper å få danse tango i før programmet er over .","['2237', '35766', '2213', '44534', '26466', '41542', '21384', '22181', '361', '37828', '26465', '26464', '46000']",[4]
d0000.s1689.t0003,"- Denne har kostet meg ti tusen kroner , sier hun om den røde [TGT] kjolen [TGT] hun håper å få danse tango i før programmet er over .","['34360', '21123']",[1]
